id,satisfaction_v2,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
80904,satisfied,Female,Loyal Customer,34,Business travel,Business,381,0,0,0,2,4,4,5,5,5,3,3,4,5,3,1,5
36918,satisfied,Male,Loyal Customer,46,Business travel,Business,382,0,0,0,2,1,5,1,3,3,2,2,4,3,5,0,43
115038,satisfied,Male,Loyal Customer,66,Business travel,Business,2752,0,0,0,2,5,4,4,4,4,4,5,3,4,5,0,0
63191,satisfied,Male,Loyal Customer,65,Business travel,Business,3989,0,0,0,2,4,4,4,2,2,2,2,4,2,3,2,5
63199,satisfied,Male,Loyal Customer,59,Business travel,Business,343,0,0,0,2,4,5,5,1,1,1,1,3,1,3,0,0
63220,satisfied,Male,Loyal Customer,58,Business travel,Business,2502,0,0,0,2,5,4,4,3,3,3,3,3,3,5,0,11
75627,satisfied,Male,Loyal Customer,56,Business travel,Business,372,0,0,0,2,2,4,4,2,2,2,2,4,2,3,0,0
63122,satisfied,Male,Loyal Customer,54,Business travel,Business,377,0,0,0,2,2,5,4,1,1,1,1,3,1,3,24,29
99395,satisfied,Male,Loyal Customer,53,Business travel,Business,380,0,0,0,2,2,4,4,1,1,1,1,5,1,3,2,0
114703,satisfied,Male,Loyal Customer,52,Business travel,Business,367,0,0,0,2,3,4,4,2,2,3,3,5,2,4,7,1
121804,satisfied,Male,Loyal Customer,50,Business travel,Business,340,0,0,0,2,4,4,5,4,4,4,4,4,4,4,0,0
115310,satisfied,Male,Loyal Customer,47,Business travel,Business,360,0,0,0,2,3,4,5,3,3,3,3,3,3,4,0,
63277,satisfied,Female,Loyal Customer,44,Business travel,Business,339,0,0,0,2,3,4,4,5,5,5,5,4,5,3,0,0
120368,satisfied,Male,Loyal Customer,43,Business travel,Business,2294,0,0,0,2,3,4,5,4,4,4,4,3,4,3,0,7
63164,satisfied,Female,Loyal Customer,41,Business travel,Business,2880,0,0,0,2,3,5,4,4,4,4,4,5,4,3,35,32
129858,satisfied,Female,Loyal Customer,40,Business travel,Business,380,0,0,0,2,5,4,5,2,2,2,2,4,2,5,0,0
75584,satisfied,Female,Loyal Customer,40,Business travel,Business,2999,0,0,0,2,4,4,4,5,5,5,5,3,5,4,0,0
115356,satisfied,Female,Loyal Customer,40,Business travel,Business,2152,0,0,0,2,3,4,4,4,4,4,4,5,4,3,60,45
63278,satisfied,Male,Loyal Customer,36,Business travel,Business,376,0,0,0,2,5,4,5,5,5,5,5,3,5,3,13,0
115052,satisfied,Male,Loyal Customer,30,Business travel,Business,3574,0,0,0,2,5,5,5,5,3,4,4,4,5,5,2,0
84265,satisfied,Male,Loyal Customer,75,Business travel,Business,2946,0,0,0,2,3,5,5,1,1,1,1,4,1,4,1,0
57445,satisfied,Male,Loyal Customer,49,Business travel,Business,384,0,0,0,2,3,4,5,4,4,4,4,3,4,3,0,0
81594,satisfied,Female,Loyal Customer,46,Business travel,Business,1680,0,0,0,2,5,5,4,3,3,3,3,5,3,3,0,0
43988,satisfied,Female,Loyal Customer,39,Business travel,Business,3021,0,0,0,2,4,5,2,3,3,1,1,4,3,5,52,52
114396,satisfied,Female,Loyal Customer,47,Business travel,Business,367,0,0,0,2,2,4,4,2,2,2,2,5,2,4,0,0
77991,satisfied,Female,Loyal Customer,65,Business travel,Business,334,0,0,0,2,4,5,4,3,3,3,3,3,3,3,9,5
77929,satisfied,Female,Loyal Customer,60,Business travel,Business,3313,0,0,0,2,2,5,5,4,4,4,4,4,4,5,0,6
77959,satisfied,Male,Loyal Customer,44,Business travel,Business,3390,0,0,0,2,3,4,4,1,1,1,1,3,1,4,0,6
53741,satisfied,Female,Loyal Customer,33,Business travel,Eco Plus,2166,0,0,0,2,1,0,1,1,1,4,2,2,4,1,15,0
12102,satisfied,Male,Loyal Customer,33,Business travel,Eco,2553,0,0,0,2,2,0,2,2,4,3,3,1,4,2,21,7
27245,satisfied,Male,Loyal Customer,33,Business travel,Eco Plus,2008,0,0,0,2,5,0,5,5,5,2,4,5,1,5,0,0
28832,satisfied,Male,Loyal Customer,33,Business travel,Eco,1815,0,0,0,2,1,3,1,1,1,2,2,2,1,1,0,0
16471,satisfied,Female,Loyal Customer,33,Business travel,Eco Plus,1508,0,0,0,2,4,0,4,4,4,4,5,1,2,4,0,0
58350,satisfied,Male,Loyal Customer,33,Business travel,Eco Plus,2072,0,0,0,2,1,0,1,1,1,1,5,2,4,1,5,3
44314,satisfied,Male,Loyal Customer,33,Business travel,Eco Plus,1509,0,0,0,2,3,0,1,3,4,3,2,4,5,3,0,0
49649,satisfied,Female,Loyal Customer,33,Business travel,Eco,1639,0,0,0,2,1,0,1,1,3,4,3,3,4,1,32,22
16355,satisfied,Male,Loyal Customer,33,Business travel,Eco Plus,1633,0,0,0,2,2,0,2,2,1,2,5,5,4,2,4,0
49157,satisfied,Female,Loyal Customer,33,Business travel,Eco,1834,0,0,0,2,5,0,5,5,3,4,1,2,1,5,0,0
85467,satisfied,Female,Loyal Customer,42,Business travel,Business,2384,0,0,0,2,4,4,4,2,2,2,2,3,2,5,0,0
121497,satisfied,Female,Loyal Customer,46,Business travel,Business,370,0,0,0,2,4,4,5,1,1,1,1,4,1,5,1,0
21440,satisfied,Female,Loyal Customer,22,Business travel,Business,2021,0,0,0,2,3,3,3,3,4,4,3,5,2,3,0,0
47745,satisfied,Male,Loyal Customer,52,Business travel,Business,379,0,0,0,2,5,3,3,2,2,2,2,5,2,5,10,18
52010,satisfied,Female,Loyal Customer,67,Business travel,Business,366,0,0,0,2,2,3,4,2,2,2,2,4,2,3,0,0
66542,satisfied,Male,Loyal Customer,60,Business travel,Business,2195,0,0,0,2,4,4,4,5,5,5,5,4,5,4,0,0
96157,satisfied,Male,Loyal Customer,21,Business travel,Business,1290,0,0,0,2,5,5,5,5,5,5,5,3,4,5,0,0
98188,satisfied,Female,Loyal Customer,47,Business travel,Business,351,0,0,0,2,5,4,5,4,4,4,3,3,4,3,60,56
4654,satisfied,Female,Loyal Customer,43,Business travel,Business,3118,0,0,0,2,5,5,5,4,4,3,3,3,4,5,0,0
128291,satisfied,Male,Loyal Customer,62,Business travel,Business,2295,0,0,0,2,2,5,4,2,2,2,2,3,2,4,0,2
116890,satisfied,Male,Loyal Customer,58,Business travel,Business,3993,0,0,0,2,2,4,5,5,5,5,5,4,5,4,0,0
116874,satisfied,Female,Loyal Customer,57,Business travel,Business,1780,0,0,0,2,4,4,4,4,4,4,4,3,4,4,8,0
115713,satisfied,Female,Loyal Customer,48,Business travel,Business,3858,0,0,0,2,2,5,5,2,2,2,2,3,2,4,0,0
115899,satisfied,Female,Loyal Customer,39,Business travel,Business,338,0,0,0,2,5,3,1,4,4,5,5,2,4,5,32,22
116931,satisfied,Female,Loyal Customer,32,Business travel,Business,1633,0,0,0,2,3,3,3,3,4,3,5,5,4,3,50,43
94389,satisfied,Female,Loyal Customer,60,Business travel,Business,1627,0,0,0,2,2,4,5,3,3,3,3,5,3,5,0,0
94299,satisfied,Male,Loyal Customer,30,Business travel,Business,2285,0,0,0,2,3,4,4,3,4,3,4,4,5,3,24,17
87529,satisfied,Female,Loyal Customer,60,Business travel,Business,2561,0,0,0,2,3,4,4,2,2,4,4,4,2,5,0,0
87441,satisfied,Male,Loyal Customer,46,Business travel,Business,1655,0,0,0,2,3,5,5,4,4,4,4,3,4,5,21,18
110957,satisfied,Male,Loyal Customer,39,Business travel,Business,333,0,0,0,2,4,5,5,4,4,4,4,5,4,3,31,39
78184,satisfied,Male,Loyal Customer,70,Business travel,Business,2863,0,0,0,2,3,4,4,5,5,5,5,3,5,5,0,0
3330,satisfied,Male,Loyal Customer,51,Business travel,Business,334,0,0,0,2,3,4,4,4,4,4,2,5,4,4,0,0
4765,satisfied,Female,Loyal Customer,38,Business travel,Business,3398,0,0,0,2,2,4,5,5,5,5,5,4,5,3,13,28
48299,satisfied,Female,Loyal Customer,32,Business travel,Eco,2869,0,0,0,2,3,0,3,3,1,1,2,5,2,3,94,76
30972,satisfied,Female,Loyal Customer,32,Business travel,Eco,2692,0,0,0,2,1,0,1,1,1,3,4,2,3,1,0,0
54816,satisfied,Male,Loyal Customer,32,Business travel,Eco,2537,0,0,0,2,5,0,5,5,2,2,2,5,3,5,0,0
14233,satisfied,Male,Loyal Customer,32,Business travel,Eco Plus,2182,0,0,0,2,2,0,2,2,2,3,1,1,3,2,0,0
48160,satisfied,Male,Loyal Customer,32,Business travel,Eco,1696,0,0,0,2,3,0,3,3,4,1,3,1,4,3,45,51
126515,satisfied,Male,Loyal Customer,34,Business travel,Business,352,0,0,0,2,2,4,5,1,1,1,1,3,1,3,0,0
10471,satisfied,Male,Loyal Customer,51,Business travel,Business,313,0,0,0,2,2,5,4,1,1,1,1,3,1,3,0,0
10481,satisfied,Female,Loyal Customer,50,Business travel,Business,1881,0,0,0,2,2,4,4,2,2,2,2,3,2,4,31,33
506,satisfied,Male,Loyal Customer,50,Business travel,Business,3052,0,0,0,2,5,5,5,3,3,3,3,3,3,4,0,0
601,satisfied,Female,Loyal Customer,57,Business travel,Business,2986,0,0,0,2,2,4,4,3,3,3,3,5,3,4,0,0
115554,satisfied,Male,Loyal Customer,74,Business travel,Business,336,0,0,0,2,2,5,5,5,5,5,5,5,5,3,0,0
116684,satisfied,Male,Loyal Customer,57,Business travel,Business,309,0,0,0,2,3,4,4,5,5,5,5,3,5,5,25,5
48914,satisfied,Female,Loyal Customer,41,Business travel,Business,4010,0,0,0,2,4,1,2,2,2,2,2,4,2,2,0,0
49350,satisfied,Female,Loyal Customer,24,Business travel,Business,1426,0,0,0,2,5,5,1,5,1,4,2,2,2,5,0,3
99481,satisfied,Female,Loyal Customer,51,Business travel,Business,341,0,0,0,2,5,2,1,1,1,1,1,3,1,2,16,22
99471,satisfied,Male,Loyal Customer,41,Business travel,Business,1612,0,0,0,2,3,5,4,3,3,3,3,4,3,4,15,20
86139,satisfied,Female,Loyal Customer,56,Business travel,Business,327,0,0,0,2,4,4,5,2,2,5,5,3,2,4,0,0
18495,satisfied,Female,Loyal Customer,58,Business travel,Business,1941,0,0,0,2,4,3,1,3,3,3,3,2,3,2,0,16
118560,satisfied,Male,Loyal Customer,59,Business travel,Business,2669,0,0,0,2,3,5,4,4,4,4,4,3,4,3,0,0
126907,satisfied,Female,Loyal Customer,58,Business travel,Business,304,0,0,0,2,4,4,5,3,3,3,3,3,3,5,0,0
116888,satisfied,Male,Loyal Customer,55,Business travel,Business,304,0,0,0,2,2,4,5,3,3,3,3,5,3,3,0,0
118433,satisfied,Male,Loyal Customer,52,Business travel,Business,3351,0,0,0,2,5,4,5,5,5,5,5,5,5,4,0,0
117007,satisfied,Male,Loyal Customer,49,Business travel,Business,3865,0,0,0,2,3,3,3,3,5,4,4,3,4,3,264,270
116895,satisfied,Male,Loyal Customer,41,Business travel,Business,3189,0,0,0,2,3,4,4,5,5,5,5,4,5,5,10,5
128299,satisfied,Female,Loyal Customer,40,Business travel,Business,3343,0,0,0,2,5,4,5,5,5,5,5,5,5,4,89,78
117122,satisfied,Female,Loyal Customer,38,Business travel,Business,3181,0,0,0,2,2,2,2,3,3,3,2,5,3,4,2,0
83917,satisfied,Male,Loyal Customer,36,Business travel,Business,350,0,0,0,2,2,4,4,2,2,2,2,4,2,5,0,11
48701,satisfied,Female,Loyal Customer,33,Business travel,Business,2628,0,0,0,2,3,5,4,4,4,4,4,5,4,4,0,0
2556,satisfied,Male,Loyal Customer,30,Business travel,Business,4016,0,0,0,2,2,2,2,2,3,4,4,5,5,2,0,0
48158,satisfied,Female,Loyal Customer,31,Business travel,Eco,1409,0,0,0,2,3,0,3,3,1,2,3,1,2,3,0,0
52016,satisfied,Male,Loyal Customer,31,Business travel,Eco,2199,0,0,0,2,4,0,4,4,4,2,4,2,1,4,0,6
19089,satisfied,Male,Loyal Customer,31,Business travel,Eco,1963,0,0,0,2,5,0,5,5,3,1,1,3,2,5,0,0
106100,satisfied,Male,Loyal Customer,55,Business travel,Business,4032,0,0,0,2,3,5,5,1,1,1,1,5,1,3,0,6
106061,satisfied,Female,Loyal Customer,48,Business travel,Business,337,0,0,0,2,5,5,5,3,3,3,3,3,3,5,0,0
89375,satisfied,Male,Loyal Customer,46,Business travel,Business,2704,0,0,0,2,5,4,4,3,3,5,5,4,3,5,0,0
24197,satisfied,Male,Loyal Customer,44,Business travel,Business,1516,0,0,0,2,2,3,1,1,1,1,3,5,1,5,0,0
106088,satisfied,Female,Loyal Customer,30,Business travel,Business,1247,0,0,0,2,4,4,4,4,3,4,4,4,5,4,20,21
34676,satisfied,Female,Loyal Customer,39,Business travel,Business,2879,0,0,0,2,5,2,5,3,3,1,1,5,3,1,6,27
34677,satisfied,Male,Loyal Customer,30,Business travel,Business,3196,0,0,0,2,4,4,4,4,5,3,3,5,5,4,14,22
22566,satisfied,Male,Loyal Customer,58,Business travel,Business,348,0,0,0,2,5,3,1,3,3,3,3,2,3,4,0,0
22609,satisfied,Female,Loyal Customer,35,Business travel,Business,321,0,0,0,2,3,5,3,1,1,1,1,4,1,1,0,0
23098,satisfied,Female,Loyal Customer,32,Business travel,Business,2182,0,0,0,2,4,4,4,4,3,2,5,4,4,4,0,1
39714,satisfied,Female,Loyal Customer,24,Business travel,Business,3584,0,0,0,2,5,5,5,5,1,4,4,2,3,5,0,1
75953,satisfied,Female,Loyal Customer,61,Business travel,Business,1541,0,0,0,2,3,4,4,3,3,3,3,4,3,4,0,0
104101,satisfied,Female,Loyal Customer,52,Business travel,Business,339,0,0,0,2,2,5,4,5,5,5,5,4,5,5,0,0
80973,satisfied,Female,Loyal Customer,42,Business travel,Business,303,0,0,0,2,5,4,4,3,3,3,3,5,3,3,0,0
3455,satisfied,Male,Loyal Customer,61,Business travel,Business,326,0,0,0,2,2,5,5,3,3,3,3,4,3,3,69,88
97271,satisfied,Male,Loyal Customer,59,Business travel,Business,3615,0,0,0,2,2,5,4,3,3,3,3,4,3,3,0,0
6300,satisfied,Male,Loyal Customer,55,Business travel,Business,307,0,0,0,2,4,5,5,1,1,1,1,5,1,4,0,34
114613,satisfied,Male,Loyal Customer,53,Business travel,Business,3852,0,0,0,2,5,4,4,4,4,4,4,3,4,4,28,26
97237,satisfied,Female,Loyal Customer,47,Business travel,Business,3455,0,0,0,2,4,5,5,3,3,4,4,5,3,4,0,0
94370,satisfied,Female,Loyal Customer,51,Business travel,Business,326,0,0,0,2,4,4,5,4,4,4,4,5,4,4,57,31
5178,satisfied,Female,Loyal Customer,37,Business travel,Business,338,0,0,0,2,3,4,4,4,4,4,4,5,4,4,0,0
3878,satisfied,Female,Loyal Customer,54,Business travel,Business,337,0,0,0,2,2,5,4,5,5,5,5,4,5,4,0,0
189,satisfied,Female,Loyal Customer,42,Business travel,Business,2915,0,0,0,2,5,4,5,3,3,3,3,5,3,4,0,0
77183,satisfied,Female,Loyal Customer,32,Business travel,Business,3300,0,0,0,2,5,5,5,5,5,4,5,4,4,5,0,0
105130,satisfied,Female,Loyal Customer,60,Business travel,Business,3022,0,0,0,2,5,4,5,5,5,4,4,3,5,3,0,0
20968,satisfied,Female,Loyal Customer,43,Business travel,Business,2911,0,0,0,2,2,1,3,5,5,3,3,3,5,4,6,0
5435,satisfied,Female,Loyal Customer,47,Business travel,Business,292,0,0,0,2,4,5,5,5,5,5,5,3,5,4,11,1
93323,satisfied,Male,Loyal Customer,43,Business travel,Business,1670,0,0,0,2,5,4,4,3,3,3,3,5,3,3,0,0
16704,satisfied,Male,Loyal Customer,51,Business travel,Business,306,0,0,0,2,1,3,1,5,5,5,5,5,5,5,65,70
99446,satisfied,Male,Loyal Customer,60,Business travel,Business,292,0,0,0,2,5,5,5,2,2,2,2,3,2,5,36,
9562,satisfied,Male,Loyal Customer,45,Business travel,Business,330,0,0,0,2,4,5,4,2,2,2,2,4,2,4,0,0
38084,satisfied,Male,Loyal Customer,30,Business travel,Eco,2906,0,0,0,2,5,3,5,5,3,3,2,1,5,5,0,0
103267,satisfied,Male,Loyal Customer,30,Business travel,Eco,2131,0,0,0,2,4,4,3,4,2,2,5,3,2,4,0,0
21645,satisfied,Male,Loyal Customer,30,Business travel,Eco Plus,2000,0,0,0,2,3,0,4,3,3,3,4,5,3,3,117,102
51332,satisfied,Female,Loyal Customer,30,Business travel,Eco Plus,1468,0,0,0,2,1,0,1,1,3,4,5,4,1,1,0,0
44250,satisfied,Male,Loyal Customer,30,Business travel,Eco,1512,0,0,0,2,5,0,5,5,5,3,2,4,3,5,0,0
99995,satisfied,Female,Loyal Customer,44,Business travel,Business,289,0,0,0,2,4,4,5,2,2,2,2,5,2,3,0,0
120709,satisfied,Male,Loyal Customer,53,Business travel,Business,324,0,0,0,2,2,5,5,4,4,4,4,4,4,3,0,0
124799,satisfied,Male,Loyal Customer,45,Business travel,Business,3905,0,0,0,2,2,5,5,3,3,3,3,3,3,5,10,4
8740,satisfied,Male,Loyal Customer,41,Business travel,Business,329,0,0,0,2,3,4,5,4,4,5,5,4,4,3,0,0
120626,satisfied,Male,Loyal Customer,39,Business travel,Business,322,0,0,0,2,4,4,5,2,2,3,3,3,2,5,0,0
113167,satisfied,Male,Loyal Customer,43,Business travel,Business,2402,0,0,0,2,2,5,5,4,4,4,4,3,4,2,6,7
113168,satisfied,Male,Loyal Customer,38,Business travel,Business,1739,0,0,0,2,1,4,5,4,4,4,4,4,4,4,0,0
5776,satisfied,Female,Loyal Customer,49,Business travel,Business,2148,0,0,0,2,3,3,3,5,3,5,5,3,3,3,191,173
103147,satisfied,Male,Loyal Customer,52,Business travel,Business,312,0,0,0,2,2,4,5,3,3,3,3,3,3,4,12,0
90384,satisfied,Female,Loyal Customer,42,Business travel,Business,273,0,0,0,2,3,5,5,3,3,3,3,3,3,3,0,0
91293,satisfied,Male,Loyal Customer,28,Business travel,Business,3275,0,0,0,2,5,3,3,5,5,4,5,5,4,5,0,0
48940,satisfied,Male,Loyal Customer,37,Business travel,Business,3881,0,0,0,2,1,2,5,3,3,3,4,2,3,5,0,7
33756,satisfied,Male,Loyal Customer,31,Business travel,Business,1837,0,0,0,2,4,4,3,4,4,2,2,2,5,4,0,0
97524,satisfied,Male,Loyal Customer,58,Business travel,Business,3315,0,0,0,2,2,5,5,4,4,4,4,3,4,3,0,0
20320,satisfied,Female,Loyal Customer,49,Business travel,Business,2100,0,0,0,2,4,4,2,4,5,4,5,2,3,2,151,138
98105,satisfied,Female,Loyal Customer,43,Business travel,Business,1579,0,0,0,2,4,4,4,2,2,2,2,3,2,4,1,3
34704,satisfied,Female,Loyal Customer,60,Business travel,Business,283,0,0,0,2,4,1,5,3,3,3,3,2,3,2,0,0
49656,satisfied,Male,Loyal Customer,38,Business travel,Business,311,0,0,0,2,1,4,5,3,3,3,3,3,3,5,0,7
29845,satisfied,Female,Loyal Customer,35,Business travel,Business,262,0,0,0,2,5,3,2,2,2,2,2,5,2,4,44,58
78236,satisfied,Female,Loyal Customer,49,Business travel,Business,301,0,0,0,2,2,4,4,5,5,5,5,3,5,5,0,0
85524,satisfied,Male,Loyal Customer,40,Business travel,Business,275,0,0,0,2,3,5,5,3,3,3,3,4,3,4,0,0
78138,satisfied,Female,Loyal Customer,28,Business travel,Business,2756,0,0,0,2,4,4,4,4,4,2,5,3,4,4,6,17
102094,satisfied,Male,Loyal Customer,52,Business travel,Business,2289,0,0,0,2,4,4,5,1,1,1,1,4,1,5,0,8
113445,satisfied,Female,Loyal Customer,52,Business travel,Business,3930,0,0,0,2,2,5,5,2,2,2,2,5,2,4,0,0
113372,satisfied,Male,Loyal Customer,49,Business travel,Business,2499,0,0,0,2,2,5,5,5,5,5,5,3,5,5,0,3
54103,satisfied,Female,Loyal Customer,29,Business travel,Eco Plus,3017,0,0,0,2,3,0,2,3,4,1,1,5,4,3,0,0
54099,satisfied,Female,Loyal Customer,29,Business travel,Eco Plus,2540,0,0,0,2,2,0,3,2,3,3,2,5,4,2,14,0
37945,satisfied,Female,Loyal Customer,29,Business travel,Eco Plus,2330,0,0,0,2,5,0,5,5,4,1,4,2,3,5,22,20
30541,satisfied,Male,Loyal Customer,29,Business travel,Eco Plus,1783,0,0,0,2,5,0,5,5,1,2,1,2,2,5,0,0
22223,satisfied,Male,Loyal Customer,29,Business travel,Eco Plus,1615,0,0,0,2,2,0,3,2,1,5,4,5,5,2,0,0
113255,satisfied,Female,Loyal Customer,37,Business travel,Business,1583,0,0,0,2,5,4,4,5,5,5,5,3,5,4,3,17
43694,satisfied,Male,Loyal Customer,27,Business travel,Business,4428,0,0,0,2,2,2,2,2,3,2,3,3,3,2,0,0
117907,satisfied,Male,Loyal Customer,54,Business travel,Business,3843,0,0,0,2,3,5,4,1,1,1,1,4,1,5,7,7
127739,satisfied,Female,Loyal Customer,53,Business travel,Business,304,0,0,0,2,5,4,4,3,3,3,3,5,3,5,51,45
102651,satisfied,Female,Loyal Customer,52,Business travel,Business,3337,0,0,0,2,5,5,5,4,4,4,4,5,4,5,3,0
117858,satisfied,Male,Loyal Customer,50,Business travel,Business,1651,0,0,0,2,4,4,5,5,5,5,5,3,5,3,6,2
124306,satisfied,Female,Loyal Customer,44,Business travel,Business,2608,0,0,0,2,3,4,5,2,2,2,2,4,2,4,0,0
99728,satisfied,Male,Loyal Customer,36,Business travel,Business,2799,0,0,0,2,4,4,5,2,2,2,2,3,2,4,17,10
43605,satisfied,Female,Loyal Customer,57,Business travel,Business,2472,0,0,0,2,4,3,3,4,4,4,4,4,4,2,0,0
107675,satisfied,Male,Loyal Customer,48,Business travel,Business,3321,0,0,0,2,3,5,5,3,3,3,3,3,3,4,11,11
90487,satisfied,Female,Loyal Customer,60,Business travel,Business,266,0,0,0,2,4,4,5,4,4,5,5,4,4,3,0,0
49014,satisfied,Female,Loyal Customer,56,Business travel,Business,3986,0,0,0,2,1,2,4,3,3,3,3,2,3,3,72,86
90475,satisfied,Female,Loyal Customer,44,Business travel,Business,280,0,0,0,2,5,5,4,1,1,3,3,3,1,4,0,2
49262,satisfied,Male,Loyal Customer,42,Business travel,Business,2425,0,0,0,2,4,1,2,4,4,4,4,5,4,5,5,7
94792,satisfied,Male,Loyal Customer,63,Business travel,Business,256,0,0,0,2,5,5,5,5,5,5,5,4,5,5,0,0
94300,satisfied,Male,Loyal Customer,42,Business travel,Business,2967,0,0,0,2,3,4,4,3,3,5,5,4,3,5,0,0
94252,satisfied,Male,Loyal Customer,37,Business travel,Business,276,0,0,0,2,2,4,4,2,2,2,2,3,2,5,7,1
64597,satisfied,Female,Loyal Customer,58,Business travel,Business,1958,0,0,0,2,5,5,5,5,5,5,5,4,5,3,8,0
64533,satisfied,Male,Loyal Customer,55,Business travel,Business,275,0,0,0,2,4,5,4,4,4,2,2,4,4,5,0,0
64699,satisfied,Female,Loyal Customer,48,Business travel,Business,3476,0,0,0,2,4,5,5,1,1,1,1,3,1,5,0,0
17486,satisfied,Male,Loyal Customer,48,Business travel,Business,247,0,0,0,2,1,3,2,3,3,3,3,3,3,5,67,80
6345,satisfied,Male,Loyal Customer,51,Business travel,Business,3484,0,0,0,2,5,5,5,4,4,4,4,3,4,5,67,82
36890,satisfied,Male,Loyal Customer,28,Business travel,Eco Plus,2137,0,0,0,2,3,0,3,3,3,5,2,5,4,3,31,20
35121,satisfied,Male,Loyal Customer,28,Business travel,Eco,2541,0,0,0,2,3,0,3,3,2,4,2,2,2,3,10,3
37309,satisfied,Male,Loyal Customer,28,Business travel,Eco,2068,0,0,0,2,5,0,5,5,2,5,2,1,3,5,0,13
28218,satisfied,Female,Loyal Customer,28,Business travel,Eco Plus,1933,0,0,0,2,4,0,1,4,4,3,3,2,1,4,0,0
54566,satisfied,Female,Loyal Customer,28,Business travel,Eco Plus,2499,0,0,0,2,5,0,5,5,1,1,4,2,1,5,89,92
94770,satisfied,Female,Loyal Customer,60,Business travel,Business,287,0,0,0,2,5,5,5,2,2,2,1,4,2,5,2,0
94417,satisfied,Male,Loyal Customer,56,Business travel,Business,2422,0,0,0,2,5,5,5,5,5,5,5,4,5,5,121,110
94600,satisfied,Female,Loyal Customer,23,Business travel,Business,2609,0,0,0,2,3,3,3,3,5,3,4,4,4,3,8,0
76035,satisfied,Male,Loyal Customer,66,Business travel,Business,2308,0,0,0,2,4,4,4,2,2,2,2,5,2,5,0,0
68638,satisfied,Female,Loyal Customer,62,Business travel,Business,2109,0,0,0,2,2,4,4,4,4,4,4,4,4,4,0,0
95707,satisfied,Male,Loyal Customer,60,Business travel,Business,3387,0,0,0,2,4,5,5,4,4,4,2,5,4,5,4,4
68630,satisfied,Male,Loyal Customer,59,Business travel,Business,3795,0,0,0,2,3,5,5,4,4,4,4,4,4,4,0,0
76005,satisfied,Male,Loyal Customer,52,Business travel,Business,3596,0,0,0,2,2,5,5,5,5,4,4,3,5,5,0,0
76001,satisfied,Male,Loyal Customer,50,Business travel,Business,1872,0,0,0,2,5,5,4,2,2,2,2,3,2,5,0,0
103389,satisfied,Female,Loyal Customer,49,Business travel,Business,3982,0,0,0,2,5,4,5,2,2,2,2,4,2,3,38,31
113203,satisfied,Male,Loyal Customer,47,Business travel,Business,241,0,0,0,2,2,4,4,3,3,3,3,4,3,3,6,3
48128,satisfied,Male,Loyal Customer,46,Business travel,Business,255,0,0,0,2,2,1,4,3,3,3,3,2,3,4,0,0
48123,satisfied,Male,Loyal Customer,39,Business travel,Business,268,0,0,0,2,1,2,2,4,4,4,4,4,4,2,4,0
57301,satisfied,Male,Loyal Customer,39,Business travel,Business,3691,0,0,0,2,4,4,5,2,2,2,2,4,2,4,0,11
5029,satisfied,Male,Loyal Customer,52,Business travel,Business,2771,0,0,0,2,3,5,4,3,3,3,3,5,3,5,0,10
84301,satisfied,Female,Loyal Customer,50,Business travel,Business,263,0,0,0,2,3,4,5,1,1,1,1,3,1,4,1,9
6759,satisfied,Male,Loyal Customer,46,Business travel,Business,3026,0,0,0,2,3,4,4,3,3,3,3,5,3,5,31,34
36905,satisfied,Male,Loyal Customer,27,Business travel,Eco,3253,0,0,0,2,2,0,2,2,4,4,4,2,1,2,0,0
31646,satisfied,Female,Loyal Customer,27,Business travel,Eco,2210,0,0,0,2,3,3,5,3,2,4,1,4,5,3,5,0
44023,satisfied,Male,Loyal Customer,27,Business travel,Eco,1698,0,0,0,2,4,0,4,4,3,5,2,3,2,4,57,51
47556,satisfied,Male,Loyal Customer,27,Business travel,Eco Plus,1992,0,0,0,2,5,0,4,5,1,5,2,4,3,5,0,0
38599,satisfied,Male,Loyal Customer,59,Business travel,Business,2745,0,0,0,2,5,1,3,5,5,5,5,5,5,2,0,0
15559,satisfied,Male,Loyal Customer,57,Business travel,Business,2963,0,0,0,2,3,5,2,5,5,5,5,1,5,1,16,20
107882,satisfied,Female,Loyal Customer,51,Business travel,Business,3566,0,0,0,2,3,4,5,4,4,4,4,3,4,5,12,17
75976,satisfied,Male,Loyal Customer,31,Business travel,Business,3721,0,0,0,2,5,5,5,5,1,5,2,2,5,5,0,0
15580,satisfied,Female,Loyal Customer,21,Business travel,Business,1538,0,0,0,2,5,5,5,5,3,1,3,5,3,5,0,0
9202,satisfied,Male,Loyal Customer,56,Business travel,Business,3122,0,0,0,2,4,4,4,5,5,2,2,2,5,4,0,0
21038,satisfied,Male,Loyal Customer,55,Business travel,Business,2377,0,0,0,2,4,4,3,5,5,5,5,1,5,2,49,43
21043,satisfied,Male,Loyal Customer,53,Business travel,Business,2233,0,0,0,2,4,3,5,5,5,5,5,1,5,4,0,0
